model_name,question_num,answer,confidence
openai/gpt-4o-mini,74,B,4
openai/gpt-4o-mini,74,B,5
openai/gpt-4o-mini,74,B,5
openai/gpt-4o-mini,74,B,5
openai/gpt-4o-mini,74,B,4
openai/gpt-4o-mini,74,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,75,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,76,B,4
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,5
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,77,B,5
openai/gpt-4o-mini,77,B,4
openai/gpt-4o-mini,78,B,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,78,B,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,78,B,4
openai/gpt-4o-mini,78,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,5
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,79,A,4
openai/gpt-4o-mini,80,B,4
openai/gpt-4o-mini,80,B,4
openai/gpt-4o-mini,80,A,4
openai/gpt-4o-mini,80,B,4
openai/gpt-4o-mini,80,B,4
openai/gpt-4o-mini,80,A,3
openai/gpt-4o-mini,80,A,4
openai/gpt-4o-mini,80,A,4
openai/gpt-4o-mini,80,B,4
openai/gpt-4o-mini,80,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,5
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,81,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,82,A,4
openai/gpt-4o-mini,83,A,3
openai/gpt-4o-mini,83,B,3
openai/gpt-4o-mini,83,B,4
openai/gpt-4o-mini,83,A,4
openai/gpt-4o-mini,83,B,4
openai/gpt-4o-mini,83,B,3
openai/gpt-4o-mini,83,A,3
openai/gpt-4o-mini,83,A,4
openai/gpt-4o-mini,83,A,4
openai/gpt-4o-mini,83,A,4
openai/gpt-4o-mini,84,B,4
openai/gpt-4o-mini,84,B,4
openai/gpt-4o-mini,84,B,4
openai/gpt-4o-mini,84,A,4
openai/gpt-4o-mini,84,A,3
openai/gpt-4o-mini,84,A,3
openai/gpt-4o-mini,84,A,3
openai/gpt-4o-mini,84,A,3
openai/gpt-4o-mini,84,A,3
openai/gpt-4o-mini,84,A,4
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,85,B,5
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,85,B,5
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,85,B,5
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,85,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,3
openai/gpt-4o-mini,86,A,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,86,B,4
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,87,A,3
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,87,B,4
openai/gpt-4o-mini,87,A,3
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,87,A,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
openai/gpt-4o-mini,88,B,4
